,cap,dim,rad,label,mean_cap,EVD90,PR,P,M,N,layer,seed,model,manifold_type,norm_method,clean_accuracy,adv_accuracy,eps,eps_step,max_iter,random
0,1.2715227798551065,4.907618602248854,0.15082105963518103,7.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
1,1.3623372488509187,4.633939993870826,0.0996560771874105,2.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
2,1.2029777271803566,5.583521318811726,0.21080061601905942,1.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
3,1.3058068711266844,4.880671732391695,0.10123367988308518,0.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
4,1.5622354486791816,5.257096722014003,0.13443528051079978,4.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
5,1.260801401524454,5.154442700766981,0.1849154746596505,1.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
6,1.291058537576167,4.828910813141643,0.12855340308869131,4.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
7,1.2775436168751515,5.252631110828244,0.13277968031488105,9.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
8,1.3789025574094416,5.233738973686727,0.09310677486836096,5.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
9,1.2108250997696566,5.255209677869395,0.12236477197899837,9.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
10,1.2798411289693974,5.0213469750195125,0.10518637308972167,0.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
11,1.2248793508384264,4.844457395376411,0.11460182458172055,6.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
12,1.5422167848800212,5.16002208507524,0.14980703400350984,9.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
13,1.2474437899513895,5.180862702732102,0.10602734855114333,0.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
14,0.9471594241553656,5.326664390975765,0.1685999904053429,1.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
15,1.5376920168869121,5.389829638890655,0.1069161974825538,5.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
16,1.2589282155364168,4.892328298853508,0.1367999888743183,9.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
17,1.21549261009841,5.16958420278121,0.1263882261221702,7.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
18,2.061873412226816,4.756470214940638,0.09705983358693969,3.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
19,0.9583546489326861,5.585726344759225,0.12457632599642851,4.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
20,1.1152637726860148,4.892938178131302,0.12824497413229646,9.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
21,1.428282642352728,5.264247635011726,0.12964879899822043,6.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
22,1.4269590444280216,5.197188265061635,0.12197420817737574,6.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
23,1.1372136769844272,5.260583904902527,0.12730253545312686,5.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
24,1.2706595182553293,5.290118464441801,0.17929266726711784,4.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
25,1.1916979244856536,5.019135372376423,0.0720116016897751,0.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
26,1.6001646409499672,4.941840548420741,0.1411830515586604,7.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
27,1.5632386154891937,5.26579185316622,0.1207465811183014,4.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
28,1.2764737290017063,4.690891948202911,0.10768788713446467,0.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
29,1.2149836477002562,5.071643413989752,0.19915129447880145,1.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
30,1.787469302235536,5.228073669279395,0.11417214406265092,3.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
31,0.7375564164034604,5.6927394706499355,0.19450038339107595,1.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
32,1.6220654802035284,5.20864351766628,0.11366743029034594,3.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
33,2.187856919334615,4.8245541202844615,0.09910968804358634,4.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
34,1.8518511732265184,4.5953657152815435,0.10764916191522463,7.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
35,1.0139600051812996,4.911262455912045,0.09247288313128896,2.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
36,1.6778528945168485,4.951275939433562,0.1358724016741629,7.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
37,1.2513112153816681,5.347994515143387,0.19974841464921506,1.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
38,1.5055274898647444,5.068256371081003,0.13741712026082187,2.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
39,1.017037538255081,5.085272857098736,0.1834840300900642,1.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
40,0.8918878511071169,5.259342713879557,0.2191578427102822,1.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
41,1.3201097091281213,5.269753056874791,0.15445668291294654,7.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
42,1.2292473027057327,4.79193847543086,0.1310983969487273,4.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
43,1.4850405148396977,5.2048629866334615,0.14210587580753145,2.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
44,1.1957208280691562,5.17268079749554,0.14678130434641223,3.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
45,1.2302165655855115,5.301586599507583,0.14117065668844397,5.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
46,1.267289145025889,5.104161439537288,0.15348047734835865,1.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
47,1.2574190715655817,4.933001724632727,0.14400733374964922,2.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
48,1.535341640036306,4.69584034147517,0.08113147940733816,4.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
49,1.1508610292962445,3.2840395480333076,0.1753690237085236,4.0,1.285019789267812,28,19.321712493896484,50,50,784,0.pixels,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
0,1.2194235898767725,4.42823842251933,0.12779559401396895,7.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
1,1.6053722205916126,3.94357710139833,0.07978880401650415,2.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
2,0.8436733695384786,4.812351434392046,0.21086897900499396,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
3,1.5189068814491322,4.1594145444536865,0.07878791585566244,0.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
4,1.4958025667533184,4.271586001231147,0.10643023724164717,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
5,1.2370406607369493,4.876042511053623,0.17642178972573672,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
6,1.3180619453664792,4.750109206601377,0.10048683766854376,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
7,1.1784313052949864,4.351872318849347,0.10357933978580648,9.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
8,1.434815720841394,4.639751424117016,0.05797273455526615,5.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
9,1.5331971374593794,4.494189062393977,0.09883291180910114,9.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
10,1.7596297821859068,4.173205022915677,0.07828142122840559,0.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
11,1.4475023899200268,4.499596218592463,0.08714638382107938,6.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
12,1.1636863726736633,4.43962825690883,0.1275980377796301,9.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
13,1.7659769034238026,4.791434603021861,0.08260387524765186,0.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
14,1.3592380575920777,5.045711011722635,0.16352521650479637,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
15,1.4918348862851154,4.914115413751318,0.07240802348781307,5.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
16,1.1483494188842407,4.476877585659365,0.11414598114053771,9.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
17,1.5832105317714815,4.579765154897357,0.10019705526803964,7.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
18,2.3701456535317598,4.458578372213939,0.07606221199248457,3.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
19,1.2946598427717353,4.426083395677809,0.09645112455445178,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
20,1.4475186879697195,4.61960585111524,0.10497773987007893,9.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
21,1.5385318092330877,4.365302752522247,0.10428404717328021,6.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
22,1.7205872709862198,4.181539147279512,0.09953321469825625,6.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
23,1.584749180806706,4.553716853118275,0.0983494074945551,5.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
24,1.1325592048249065,4.8454930312382,0.17370758878630532,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
25,1.4617562683286984,4.201458999197777,0.05442351067634083,0.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
26,1.4511080747889813,4.426160765171652,0.12235804191258016,7.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
27,1.3736468455257296,4.415226466289321,0.09063980331540038,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
28,1.7478246111660443,4.134782289191259,0.08329547081103596,0.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
29,1.1786448461114278,5.353486291622833,0.18042034747524338,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
30,1.5530739110495209,3.998247015305335,0.08654152263448793,3.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
31,1.130165148943737,4.9832882136276835,0.19953411740718274,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
32,1.2810293775957555,4.47642006745291,0.08752671317665678,3.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
33,1.5269724231662007,4.41905203580388,0.07930070106401307,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
34,1.255712393436234,4.7753526657611385,0.08066356218683812,7.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
35,1.3917986688680102,3.8808275095727796,0.06355163021333697,2.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
36,1.3444235895252798,4.736707126549486,0.11281859136479873,7.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
37,1.0556209416776325,5.113287537565225,0.1825633724875837,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
38,1.093144378251254,4.674021901350257,0.11788834226967584,2.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
39,1.2096692813177563,5.336622635184537,0.1585026762999111,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
40,0.8552605265544939,5.160436046692571,0.24102783501781766,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
41,1.8447622217220943,4.357064889417386,0.1268107059065525,7.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
42,1.560000864598163,4.036719745404032,0.11393369198777382,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
43,1.4835590564634051,4.865528092491847,0.11713575072088714,2.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
44,1.7944492195895232,4.385190016462378,0.12663704096012898,3.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
45,1.8749343683667423,4.650925055070146,0.11864303794979922,5.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
46,1.4545175332628617,4.69896025713682,0.13341469666547173,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
47,1.3642877301468068,4.444377421638161,0.13391245563482496,2.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
48,1.3142144187229483,4.403306299498478,0.0609128647463423,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
49,1.9603942424431038,3.4330152576450548,0.1673516074878464,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,1.conv1,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
0,1.2194235898767725,4.42823842251933,0.12779559401396895,7.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
1,1.6053722205916126,3.94357710139833,0.07978880401650415,2.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
2,0.8436733695384786,4.812351434392046,0.21086897900499396,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
3,1.5189068814491322,4.1594145444536865,0.07878791585566244,0.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
4,1.4958025667533184,4.271586001231147,0.10643023724164717,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
5,1.2370406607369493,4.876042511053623,0.17642178972573672,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
6,1.3180619453664792,4.750109206601377,0.10048683766854376,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
7,1.1784313052949864,4.351872318849347,0.10357933978580648,9.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
8,1.434815720841394,4.639751424117016,0.05797273455526615,5.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
9,1.5331971374593794,4.494189062393977,0.09883291180910114,9.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
10,1.7596297821859068,4.173205022915677,0.07828142122840559,0.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
11,1.4475023899200268,4.499596218592463,0.08714638382107938,6.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
12,1.1636863726736633,4.43962825690883,0.1275980377796301,9.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
13,1.7659769034238026,4.791434603021861,0.08260387524765186,0.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
14,1.3592380575920777,5.045711011722635,0.16352521650479637,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
15,1.4918348862851154,4.914115413751318,0.07240802348781307,5.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
16,1.1483494188842407,4.476877585659365,0.11414598114053771,9.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
17,1.5832105317714815,4.579765154897357,0.10019705526803964,7.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
18,2.3701456535317598,4.458578372213939,0.07606221199248457,3.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
19,1.2946598427717353,4.426083395677809,0.09645112455445178,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
20,1.4475186879697195,4.61960585111524,0.10497773987007893,9.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
21,1.5385318092330877,4.365302752522247,0.10428404717328021,6.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
22,1.7205872709862198,4.181539147279512,0.09953321469825625,6.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
23,1.584749180806706,4.553716853118275,0.0983494074945551,5.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
24,1.1325592048249065,4.8454930312382,0.17370758878630532,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
25,1.4617562683286984,4.201458999197777,0.05442351067634083,0.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
26,1.4511080747889813,4.426160765171652,0.12235804191258016,7.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
27,1.3736468455257296,4.415226466289321,0.09063980331540038,4.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
28,1.7478246111660443,4.134782289191259,0.08329547081103596,0.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
29,1.1786448461114278,5.353486291622833,0.18042034747524338,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
30,1.5530739110495209,3.998247015305335,0.08654152263448793,3.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
31,1.130165148943737,4.9832882136276835,0.19953411740718274,1.0,1.381768960138308,21,15.65617847711797,50,50,2000,2.norm,0,lenet,exemplar,nn,0.9701,0.7308,0.1,0.1,1,False
