,cap,dim,rad,mean_cap,center_corr,K,EVD90,PR,P,M,N,layer,seed,model,manifold_type,clean_accuracy,adv_accuracy,eps,eps_step,max_iter,random
0,1.3181138743677754,5.017552523873882,0.07361471844457633,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
1,1.6633172024550447,4.718783904502493,0.032203304178211226,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
2,1.8864296534242975,4.946312156806678,0.03201011179871941,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
3,1.7649503151078565,5.019537300128788,0.043874907182887016,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
4,1.4474419519139334,4.823791655735829,0.025741645698276427,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
5,1.2525002818017128,4.393916094208123,0.04442756349481829,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
6,1.5887553005849588,4.624655291251641,0.04930290352482952,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
7,1.373944804624748,4.965383024663395,0.028911963712047534,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
8,1.4355605468508235,4.720559856889707,0.053629781825035194,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
9,1.6391434880665743,5.19458970089253,0.024148313344553984,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
10,1.8842804025247664,4.369054394884863,0.03387949901495872,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
11,1.2830588534244285,5.1018245308072085,0.03317796413797739,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
12,2.623275680006874,4.6534534612747755,0.040295741579658345,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
13,2.096282435025847,4.415552756338595,0.0467400673315782,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
14,2.347187934494497,4.319418326900286,0.028386028724202438,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
15,1.2965015605698982,4.847264466652048,0.09169342342363002,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
16,1.5865861132189119,4.828710661516468,0.03438760835205426,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
17,1.6948794684531667,4.549453838070125,0.0580594219448341,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
18,1.518046103869875,5.016292042524301,0.04523142708499085,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
19,1.820186822725507,4.977011952449555,0.031008763953936973,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
20,1.7536383298674845,4.4050569142237785,0.04192862928993077,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
21,1.4747650022774301,5.143771700924585,0.03839819436228011,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
22,2.6656697753667893,4.672445693014147,0.03525318843477977,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
23,2.0972270063329694,4.964398793182507,0.03560082738257764,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
24,1.1861965070692047,4.395085668714986,0.030442930333916443,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
25,1.4592486792566384,4.641943454428824,0.04032050121595621,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
26,1.6260765796282954,4.211399881657365,0.0497755099262559,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
27,1.8979807484839817,4.856859011444049,0.03741725981067275,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
28,2.103268775835791,4.670837110097386,0.04245063246447379,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
29,2.0769916856735122,4.787931666696879,0.04033279549783608,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
30,1.3443576708879623,4.670873662815728,0.034994937672513333,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
31,2.1922814788478835,5.015916595720194,0.04143860978264364,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
32,1.5297865009073603,4.864590596126843,0.04810987915101948,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
33,1.85533506056147,5.348584640866106,0.05385668243078112,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
34,2.0781435398583517,4.6783335472448435,0.043985631554392064,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
35,2.2660003806478763,4.114614539430921,0.04235668090604953,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
36,1.277488862516029,4.388577752960851,0.031892837780968596,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
37,1.7206245124346575,4.993063028575436,0.04036312118953152,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
38,1.638576973615118,4.596886874595582,0.04984638880781859,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
39,1.9759419712579547,4.819009836719729,0.05273644069741544,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
40,2.166133370481626,4.555962045350083,0.03197585936165475,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
41,1.3587294914871324,5.038995697773343,0.0345534965567546,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
42,1.1885390973696364,4.961294117168057,0.07599511235266042,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
43,1.6773182404117717,4.3435150604735835,0.029397484610306737,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
44,2.208496453367297,4.600453002889226,0.031760357338970986,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
45,2.0851254046058467,5.3241489324672235,0.06698262192189615,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
46,1.658684691690318,4.868555683602492,0.03688735018454394,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
47,1.6742381409961957,4.722555009410908,0.04105124767100675,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
48,1.362487560756618,4.972996574526761,0.06288134008929636,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
49,1.094754002088224,4.822863111428232,0.03636360530793033,1.6478864930029855,0.14059123136559312,11,28,19.175291061401367,50,50,784,0.pixels,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
0,1.9289151178428918,4.500342868330344,0.06198359880565296,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
1,2.213976028889695,4.822813090371016,0.025609031490329233,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
2,1.7223189667659764,4.369213253007552,0.02398718468308356,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
3,1.4003794542139543,4.543488401922752,0.03566992655820187,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
4,2.1071634476105587,4.66986127297649,0.017059151309920473,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
5,2.765573607976845,4.040174313424697,0.035131146780327256,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
6,1.5714005236696769,4.210607485180862,0.03695576981970653,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
7,1.9509318086825447,4.496745720000446,0.015866021505511835,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
8,1.879497230511723,4.601209056062768,0.03764183114373858,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
9,2.1412300794014456,4.342397611212466,0.016255248511313686,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
10,2.0485133175519907,4.0923778448258075,0.02401020929685356,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
11,1.8561362277863438,4.808923236580734,0.0194209883405792,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
12,1.5637094740292747,4.330762822356878,0.028280958421315186,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
13,2.001048428979261,4.139366170595397,0.03187415003333815,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
14,1.664357518293504,3.99281948146852,0.03170457536343824,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
15,1.9291015720095037,4.5576132758329555,0.0453900763867485,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
16,1.8438038999270063,4.263189295086095,0.02631036693574673,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
17,1.637493801033393,3.9143229829100705,0.06961277669170954,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
18,1.928435252174613,4.717617015555989,0.02910963034586504,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
19,1.5483682490023445,4.395592405570482,0.022024342642880935,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
20,1.843949690054504,3.9848144894981266,0.0227990707153781,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
21,1.420731184092241,4.575955389384996,0.029456381602777238,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
22,1.4790458836265108,4.063744074300753,0.03608031455339065,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
23,1.8027788739989534,4.569597626174194,0.024877106503049577,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
24,1.7657783708397397,4.200787416213461,0.02087313236386195,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
25,1.3850412536808354,4.315899203626252,0.028228524028909383,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
26,1.791992343325588,3.618933229605692,0.042537343547109065,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
27,1.2681957254086937,4.378321462001993,0.11471765119472706,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
28,2.689526620958569,4.294683513284612,0.024940138050983045,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
29,2.01602435963953,4.548965829571926,0.03100285208203405,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
30,2.0197137023415164,4.370487088467004,0.02434725151457862,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
31,2.507366705244855,4.714520055687763,0.025400153507563174,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
32,2.590075202480028,4.550112137458678,0.0313494440716785,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
33,1.9924334778492123,4.670709338988135,0.029595413137157783,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
34,1.880766942513818,4.664188644496978,0.029388477558736522,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
35,1.456066131723234,4.409117424430395,0.028902971749587836,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
36,2.293790023881945,4.959112545155622,0.03507746781676539,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
37,2.4614395200912416,4.066976879529097,0.027109576631361678,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
38,1.9675636005845858,4.555066541901245,0.033483389412242645,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
39,1.294299480694685,4.204837664709147,0.03652864468090574,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
40,2.0083137494034875,4.522834361578724,0.019913400307098258,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
41,1.6116865920454266,4.3822428517086625,0.02597514244503262,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
42,2.1182197718030116,4.537859244503892,0.0534005322798345,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
43,1.4266778406751646,4.221041478901342,0.019650055582319515,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
44,2.0661636229572693,4.2409800974587375,0.02067148735812789,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
45,1.746483678117204,4.648953545820886,0.04892933477601291,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
46,2.1062393066781295,4.1892967890562485,0.020108570678560735,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
47,1.5718269532079499,4.225233426609725,0.03369224711214963,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
48,1.638864924485648,4.615513830821056,0.07912909915016245,1.8163044643368504,0.14964174410415343,12,24,17.32105128281589,50,50,2000,1.conv1,0,MNIST_ConvNet,exemplar,0.9749,0.8964,0.03137254901960784,0.03137254901960784,1,False
